step,lr,l0,dead_fraction,loss,reconstruction_loss,l1_loss,aux_loss
1965,0.0002,1546.0341796875,0.0,0.5407217741012573,0.054961010813713074,776.89501953125,0.09731324762105942
1966,0.0002,1526.6181640625,0.0,0.5164248943328857,0.05405618995428085,733.0166015625,0.09586040675640106
1967,0.0002,1513.74560546875,0.0,0.5149739980697632,0.05361689627170563,732.6092529296875,0.09505251049995422
1968,0.0002,1535.564208984375,0.0,0.502273678779602,0.05494069308042526,700.89111328125,0.09688741713762283
1969,0.0002,1520.2763671875,0.0,0.5104106664657593,0.053838688880205154,721.73681640625,0.09570352733135223
1970,0.0002,1531.0400390625,0.0,0.4841132164001465,0.05446241796016693,667.754150390625,0.09577370434999466
1971,0.0002,1522.111083984375,0.0,0.5225577354431152,0.05342439189553261,748.49072265625,0.09488797932863235
1972,0.0002,1533.073974609375,0.0,0.5837998390197754,0.05424506962299347,865.6419677734375,0.09673371911048889
1973,0.0002,1542.253662109375,0.0,0.5298900604248047,0.0557093620300293,752.5685424804688,0.09789641946554184
1974,0.0002,1535.12158203125,0.0,0.5102369785308838,0.054441265761852264,718.745361328125,0.09642300754785538
1975,0.0002,1531.1455078125,0.0,0.5214590430259705,0.05433584004640579,741.6615600585938,0.0962924212217331
1976,0.0002,1525.944091796875,0.0,0.49619078636169434,0.05436084792017937,691.7154541015625,0.0959722250699997
1977,0.0002,1521.251708984375,0.0,0.5147587060928345,0.053650449961423874,731.9337768554688,0.09514137357473373
1978,0.0002,1520.593505859375,0.0,0.5320496559143066,0.053787097334861755,765.5244140625,0.09550037980079651
1979,0.0002,1538.476806640625,0.0,0.5149442553520203,0.05473332107067108,727.235595703125,0.09659312665462494
1980,0.0002,1543.39599609375,0.0,0.4870385527610779,0.05494082719087601,670.745361328125,0.09672504663467407
1981,0.0002,1518.74609375,0.0,0.49846428632736206,0.05378443002700806,699.5316162109375,0.09491400420665741
1982,0.0002,1543.209716796875,0.0,0.5402946472167969,0.054587557911872864,777.619140625,0.09689745306968689
1983,0.0002,1538.0546875,0.0,0.5264604687690735,0.054361678659915924,750.3321533203125,0.09693271666765213
1984,0.0002,1518.25927734375,0.0,0.545111358165741,0.053986698389053345,790.1913452148438,0.09602893888950348
1985,0.0002,1523.946533203125,0.0,0.5110608339309692,0.05385906994342804,723.1927490234375,0.09560537338256836
1986,0.0002,1527.073486328125,0.0,0.5412347912788391,0.05371187999844551,783.0739135742188,0.09598589688539505
1987,0.0002,1512.2578125,0.0,0.5262060165405273,0.05347464606165886,754.89013671875,0.09528633952140808
1988,0.0002,1516.638427734375,0.0,0.5599654912948608,0.05329630523920059,821.7423706054688,0.09579797089099884
1989,0.0002,1526.57470703125,0.0,0.5413550138473511,0.05411392077803612,781.7423095703125,0.09636993706226349
1990,0.0002,1524.952880859375,0.0,0.5606618523597717,0.05359824001789093,822.5830078125,0.09577210992574692
1991,0.0002,1534.875244140625,0.0,0.49744170904159546,0.05461110919713974,692.831298828125,0.09641492366790771
1992,0.0002,1532.072509765625,0.0,0.516800045967102,0.053935181349515915,733.5343627929688,0.09609770774841309
1993,0.0002,1557.767333984375,0.0,0.48222726583480835,0.05566425621509552,657.3336181640625,0.09789614379405975
1994,0.0002,1525.72509765625,0.0,0.536251425743103,0.05343986302614212,774.4484252929688,0.09558737277984619
1995,0.0002,1546.883544921875,0.0,0.5390934944152832,0.05553407222032547,770.6881713867188,0.09821531921625137
1996,0.0002,1515.479248046875,0.0,0.5026406645774841,0.05373348295688629,707.3896484375,0.09521236270666122
1997,0.0002,1502.906982421875,0.0,0.4995827078819275,0.053003013134002686,704.27392578125,0.09444271773099899
1998,0.0002,1507.029541015625,0.0,0.5350464582443237,0.05380750447511673,771.5325927734375,0.09547260403633118
1999,0.0002,1505.166259765625,0.0,0.5268700122833252,0.05387059226632118,754.3790283203125,0.09580986201763153
2000,0.0002,1523.810302734375,0.0,0.5710140466690063,0.05404581129550934,840.565185546875,0.09668564796447754
2001,0.0002,1528.040283203125,0.0,0.5436897873878479,0.054878588765859604,783.431396484375,0.09709549695253372
2002,0.0002,1520.027587890625,0.0,0.5635461211204529,0.05463826283812523,823.4931030273438,0.09716129302978516
2003,0.0002,1527.9716796875,0.0,0.5181161165237427,0.05480928346514702,732.727783203125,0.0969429612159729
2004,0.0002,1518.2216796875,0.0,0.5537974238395691,0.053874723613262177,807.5565185546875,0.09614440053701401
2005,0.0002,1501.9443359375,0.0,0.505008339881897,0.053678080439567566,713.0146484375,0.094822958111763
2006,0.0002,1518.9521484375,0.0,0.5533066391944885,0.05368140712380409,806.8995361328125,0.09617547690868378
2007,0.0002,1531.3955078125,0.0,0.5652967691421509,0.05488777160644531,825.0866088867188,0.09786564111709595
2008,0.0002,1537.829833984375,0.0,0.5095900297164917,0.05603458732366562,710.6021728515625,0.09825429320335388
2009,0.0002,1512.31787109375,0.0,0.5359514355659485,0.05375432223081589,772.1688842773438,0.09611263871192932
2010,0.0002,1529.6513671875,0.0,0.5072671175003052,0.055547960102558136,708.0870971679688,0.09767556935548782
2011,0.0002,1509.872314453125,0.0,0.5211424827575684,0.053304415196180344,745.5715942382812,0.09505225718021393
2012,0.0002,1534.314208984375,0.0,0.5247901678085327,0.05536293610930443,743.2575073242188,0.09779846668243408
2013,0.0002,1517.88916015625,0.0,0.5244372487068176,0.0539812296628952,748.60986328125,0.09615106880664825
2014,0.0002,1531.996826171875,0.0,0.5525561571121216,0.05457064136862755,801.9176635742188,0.09702666103839874
2015,0.0002,1528.88818359375,0.0,0.5743357539176941,0.05523867532610893,841.9503173828125,0.09812191873788834
2016,0.0002,1521.477294921875,0.0,0.5592526197433472,0.05482622981071472,814.44873046875,0.09720203280448914
2017,0.0002,1522.7587890625,0.0,0.5437990427017212,0.054943978786468506,782.9640502929688,0.09737300127744675
2018,0.0002,1536.32763671875,0.0,0.5582450032234192,0.055162571370601654,810.0443725585938,0.09806022047996521
2019,0.0002,1505.467041015625,0.0,0.5430838465690613,0.05389288440346718,786.2742919921875,0.09605380147695541
2020,0.0002,1523.232666015625,0.0,0.5323832035064697,0.054124150425195694,763.4755859375,0.09652125835418701
2021,0.0002,1511.771240234375,0.0,0.5058756470680237,0.05342313274741173,713.9706420898438,0.09546718001365662
2022,0.0002,1510.366455078125,0.0,0.5380092859268188,0.0532330684363842,778.649658203125,0.09545137733221054
2023,0.0002,1536.115966796875,0.0,0.5740044116973877,0.054832056164741516,842.6347045898438,0.09785500168800354
2024,0.0002,1525.17431640625,0.0,0.5392805933952332,0.054932259023189545,774.0287475585938,0.09733393043279648
2025,0.0002,1532.358642578125,0.0,0.5178924798965454,0.05429981276392937,734.1143798828125,0.09653548151254654
2026,0.0002,1507.927001953125,0.0,0.5386949777603149,0.053488925099372864,779.380859375,0.09551563113927841
2027,0.0002,1516.31591796875,0.0,0.48765498399734497,0.054530464112758636,674.1171875,0.09606589376926422
2028,0.0002,1504.206787109375,0.0,0.5049967765808105,0.053424008190631866,712.5538330078125,0.09529584646224976
2029,0.0002,1552.212890625,0.0,0.5584883093833923,0.05633768439292908,804.842041015625,0.09972961992025375
2030,0.0002,1501.733154296875,0.0,0.49425819516181946,0.05446662753820419,687.1918334960938,0.09619564563035965
2031,0.0002,1512.13623046875,0.0,0.5266300439834595,0.053636714816093445,754.060791015625,0.09596297144889832
2032,0.0002,1525.40576171875,0.0,0.5241116285324097,0.05558023601770401,741.4681396484375,0.09779728949069977
2033,0.0002,1520.940673828125,0.0,0.4708808660507202,0.05406349524855614,642.2828979492188,0.09567590057849884
2034,0.0002,1518.541259765625,0.0,0.4723258912563324,0.05495227128267288,641.4010620117188,0.09667307883501053
2035,0.0002,1545.908447265625,0.0,0.5008442401885986,0.0552024319767952,695.2570190429688,0.09801328927278519
2036,0.0002,1520.858642578125,0.0,0.5749102830886841,0.054384518414735794,846.6380615234375,0.09720669686794281
2037,0.0002,1511.046142578125,0.0,0.5712823271751404,0.056987881660461426,829.1436767578125,0.09972260892391205
2038,0.0002,1523.317138671875,0.0,0.5156079530715942,0.05584940314292908,724.0966796875,0.09771016240119934
2039,0.0002,1519.57470703125,0.0,0.5510409474372864,0.05472024157643318,797.7342529296875,0.0974535271525383
2040,0.0002,1534.734375,0.0,0.5251264572143555,0.05806117132306099,733.4959106445312,0.10031730681657791
2041,0.0002,1530.02783203125,0.0,0.5013360977172852,0.054303959012031555,701.2091674804688,0.09642758220434189
2042,0.0002,1509.37548828125,0.0,0.548367440700531,0.05660445988178253,786.24267578125,0.09864164888858795
2043,0.0002,1493.99951171875,0.0,0.5076254606246948,0.055543746799230576,710.4707641601562,0.09684629738330841
2044,0.0002,1533.4912109375,0.0,0.5617368817329407,0.05560014024376869,815.0774536132812,0.09859800338745117
2045,0.0002,1516.263427734375,0.0,0.5333320498466492,0.05882985144853592,747.5421142578125,0.10073113441467285
2046,0.0002,1513.512939453125,0.0,0.48232972621917725,0.05413141846656799,664.2655639648438,0.09606552124023438
2047,0.0002,1536.97998046875,0.0,0.5434864163398743,0.05859100818634033,766.9718627929688,0.10140947997570038
2048,0.0002,1517.867919921875,0.0,0.5155870914459229,0.0562443733215332,721.822998046875,0.09843120723962784
2049,0.0002,1532.698486328125,0.0,0.5340337753295898,0.05646698176860809,757.1409912109375,0.09899628907442093
2050,0.0002,1521.479736328125,0.0,0.5424978733062744,0.057040371000766754,772.29736328125,0.09930884838104248
2051,0.0002,1536.33642578125,0.0,0.49604207277297974,0.05548461526632309,685.864990234375,0.09762491285800934
2052,0.0002,1539.48583984375,0.0,0.5455082654953003,0.057319946587085724,775.89208984375,0.10024228692054749
2053,0.0002,1528.355712890625,0.0,0.517784059047699,0.056763842701911926,723.04736328125,0.0994965210556984
2054,0.0002,1510.064453125,0.0,0.46103790402412415,0.054281532764434814,621.565185546875,0.09597375988960266
2055,0.0002,1553.6484375,0.0,0.5371943712234497,0.056958358734846115,760.4791259765625,0.09999647736549377
2056,0.0002,1543.7099609375,0.0,0.5318530201911926,0.056507814675569534,752.1189575195312,0.09928570687770844
2057,0.0002,1553.289794921875,0.0,0.5195234417915344,0.056043729186058044,728.5626831054688,0.0991983562707901
2058,0.0002,1526.04541015625,0.0,0.5058398246765137,0.05501090735197067,706.9879150390625,0.09733491390943527
2059,0.0002,1534.229248046875,0.0,0.5188979506492615,0.055117569863796234,732.03125,0.09776473045349121
2060,0.0002,1515.534912109375,0.0,0.5580483078956604,0.05497847869992256,810.18701171875,0.09797631204128265
2061,0.0002,1538.126953125,0.0,0.49312278628349304,0.056056395173072815,676.7637939453125,0.09868446737527847
2062,0.0002,1533.2197265625,0.0,0.5282856225967407,0.055473826825618744,748.8735961914062,0.09837494790554047
2063,0.0002,1530.91748046875,0.0,0.5403990149497986,0.05569564551115036,772.510009765625,0.09844835847616196
2064,0.0002,1539.786865234375,0.0,0.5482571721076965,0.05523545667529106,788.875732421875,0.09858382493257523
2065,0.0002,1546.689697265625,0.0,0.5899914503097534,0.056645654141902924,865.1180419921875,0.10078674554824829
2066,0.0002,1543.8583984375,0.0,0.5567287802696228,0.05720306187868118,799.8306884765625,0.09961037337779999
2067,0.0002,1510.4140625,0.0,0.5109996199607849,0.05459047108888626,719.0103149414062,0.09690399467945099
2068,0.0002,1548.893798828125,0.0,0.5224758982658386,0.05613116919994354,734.0045166015625,0.0993424504995346
2069,0.0002,1518.262939453125,0.0,0.5456575751304626,0.05503029376268387,785.9046020507812,0.09767495095729828
2070,0.0002,1500.47705078125,0.0,0.5015243291854858,0.05453936755657196,701.0374145507812,0.09646621346473694
2071,0.0002,1517.603271484375,0.0,0.5477049350738525,0.05390840768814087,794.087158203125,0.09675297141075134
2072,0.0002,1520.345458984375,0.0,0.5696275234222412,0.05666227266192436,826.341796875,0.09979432821273804
2073,0.0002,1540.88525390625,0.0,0.5021389722824097,0.05650908499956131,692.76806640625,0.0992458164691925
2074,0.0002,1515.324951171875,0.0,0.5165841579437256,0.055020421743392944,727.655517578125,0.09773597121238708
2075,0.0002,1514.734130859375,0.0,0.506193995475769,0.05627657473087311,702.5223388671875,0.09865624457597733
2076,0.0002,1519.437744140625,0.0,0.5214753746986389,0.05488837882876396,737.3501586914062,0.09791193902492523
2077,0.0002,1507.362548828125,0.0,0.5004637241363525,0.05566678196191788,694.3976440429688,0.0975981205701828
2078,0.0002,1517.58056640625,0.0,0.5363783240318298,0.054563432931900024,769.3782958984375,0.09712572395801544
2079,0.0002,1504.89892578125,0.0,0.4862161874771118,0.05495800822973251,669.612548828125,0.09645187854766846
2080,0.0002,1520.37646484375,0.0,0.521229088306427,0.05479920655488968,738.072021484375,0.09739389270544052
2081,0.0002,1537.220458984375,0.0,0.5298758149147034,0.056750811636447906,747.2008056640625,0.099524587392807
2082,0.0002,1506.8212890625,0.0,0.5220890045166016,0.054024189710617065,743.1771240234375,0.0964762419462204
2083,0.0002,1523.451171875,0.0,0.565861701965332,0.056385304778814316,819.5867919921875,0.0996829941868782
2084,0.0002,1495.74267578125,0.0,0.5037466883659363,0.054015763103961945,707.6961059570312,0.09588286280632019
2085,0.0002,1508.88134765625,0.0,0.5198729634284973,0.054850220680236816,735.0279541015625,0.0975087434053421
2086,0.0002,1527.83056640625,0.0,0.5447314977645874,0.055753640830516815,779.4850463867188,0.09923532605171204
2087,0.0002,1530.7451171875,0.0,0.5352466702461243,0.055387116968631744,762.345703125,0.09868668764829636
2088,0.0002,1520.895263671875,0.0,0.5455815196037292,0.05507403612136841,784.0321044921875,0.09849140048027039
2089,0.0002,1506.59912109375,0.0,0.5169762372970581,0.05407531559467316,732.8841552734375,0.09645883738994598
2090,0.0002,1521.35986328125,0.0,0.4864083528518677,0.054175764322280884,671.5721435546875,0.09644652158021927
2091,0.0002,1532.1318359375,0.0,0.522170901298523,0.054860420525074005,738.691650390625,0.09796466678380966
2092,0.0002,1522.72021484375,0.0,0.569810688495636,0.05458855628967285,833.520751953125,0.09846176207065582
2093,0.0002,1521.73974609375,0.0,0.5730823278427124,0.05448537692427635,840.994873046875,0.09809951484203339
2094,0.0002,1497.73046875,0.0,0.5237184166908264,0.05394918471574783,746.458251953125,0.09654010087251663
2095,0.0002,1533.484619140625,0.0,0.533286452293396,0.05451837182044983,761.4019775390625,0.09806710481643677
2096,0.0002,1515.04052734375,0.0,0.48486122488975525,0.05391482263803482,669.6171264648438,0.09613782912492752
2097,0.0002,1508.86474609375,0.0,0.5215572714805603,0.0537232905626297,742.1021118164062,0.09678292274475098
2098,0.0002,1513.545654296875,0.0,0.5139874219894409,0.05398818105459213,726.7330322265625,0.09663271903991699
2099,0.0002,1516.212890625,0.0,0.5750694870948792,0.05341516435146332,849.2117919921875,0.09704841673374176
2100,0.0002,1515.736083984375,0.0,0.49410372972488403,0.05438175052404404,686.12060546875,0.09666165709495544
2101,0.0002,1523.59814453125,0.0,0.5642946362495422,0.053720034658908844,826.8037109375,0.09717272222042084
2102,0.0002,1515.203125,0.0,0.5198387503623962,0.05515590310096741,734.1775512695312,0.09759403020143509
2103,0.0002,1519.049072265625,0.0,0.5387576818466187,0.05363750457763672,777.05224609375,0.09659400582313538
2104,0.0002,1518.950927734375,0.0,0.5201445817947388,0.05491736903786659,734.9555053710938,0.09774942696094513
2105,0.0002,1501.61328125,0.0,0.521754264831543,0.052725180983543396,747.35400390625,0.09535202383995056
2106,0.0002,1505.677490234375,0.0,0.5138209462165833,0.05440513789653778,724.845458984375,0.096993088722229
2107,0.0002,1519.4755859375,0.0,0.49816060066223145,0.05402015149593353,693.9110107421875,0.09718495607376099
2108,0.0002,1521.255126953125,0.0,0.5402045845985413,0.054512426257133484,775.1467895507812,0.09811870008707047
2109,0.0002,1521.266357421875,0.0,0.556247889995575,0.05450879782438278,807.5059814453125,0.09798607230186462
2110,0.0002,1496.0380859375,0.0,0.5120229721069336,0.0536072812974453,725.045166015625,0.09589307010173798
2111,0.0002,1522.6796875,0.0,0.48381590843200684,0.05454906076192856,663.5044555664062,0.09751461446285248
2112,0.0002,1491.760009765625,0.0,0.5302436947822571,0.05290753394365311,763.6912841796875,0.09549050033092499
2113,0.0002,1499.958251953125,0.0,0.5152240991592407,0.053380876779556274,731.879638671875,0.09590338170528412
2114,0.0002,1504.832275390625,0.0,0.49538174271583557,0.05332614853978157,692.0601196289062,0.0960254967212677
2115,0.0002,1522.85009765625,0.0,0.5861244797706604,0.05451670661568642,865.2984619140625,0.09895850718021393
2116,0.0002,1525.6455078125,0.0,0.5190672874450684,0.055631332099437714,729.271484375,0.0988001897931099
2117,0.0002,1503.1630859375,0.0,0.5474554300308228,0.05303723365068436,797.21728515625,0.09580957144498825
2118,0.0002,1509.50341796875,0.0,0.5130610466003418,0.05387602001428604,725.623291015625,0.09637338668107986
2119,0.0002,1478.831787109375,0.0,0.5193028450012207,0.0523989200592041,744.839111328125,0.094484344124794
2120,0.0002,1537.566650390625,0.0,0.4864196181297302,0.05511278659105301,666.4718017578125,0.0980709046125412
2121,0.0002,1517.38427734375,0.0,0.4825437068939209,0.05415577441453934,662.9569091796875,0.09690946340560913
2122,0.0002,1536.870849609375,0.0,0.5345900058746338,0.054747700691223145,762.3502197265625,0.09866717457771301
2123,0.0002,1494.50048828125,0.0,0.5309758186340332,0.053288087248802185,763.417236328125,0.09597912430763245
2124,0.0002,1529.32568359375,0.0,0.5624021291732788,0.05456613376736641,818.3570556640625,0.09865745157003403
2125,0.0002,1489.927978515625,0.0,0.5750303864479065,0.053156282752752304,850.6949462890625,0.09652657806873322
2126,0.0002,1500.0234375,0.0,0.5456591248512268,0.05398833006620407,790.141357421875,0.09660010784864426
2127,0.0002,1498.1337890625,0.0,0.5320031642913818,0.05361725389957428,763.5391845703125,0.09661632776260376
2128,0.0002,1493.958984375,0.0,0.5232449769973755,0.05360570549964905,746.6482543945312,0.09631510078907013
2129,0.0002,1488.876953125,0.0,0.5133514404296875,0.05289100110530853,729.69091796875,0.09561499208211899
2130,0.0002,1496.516845703125,0.0,0.5473909378051758,0.053245797753334045,795.297607421875,0.0964963287115097
2131,0.0002,1491.5869140625,0.0,0.514767587184906,0.05352955684065819,730.0633544921875,0.09620633721351624
2132,0.0002,1545.248291015625,0.0,0.5208892822265625,0.055127449333667755,733.5696411132812,0.0989769846200943
2133,0.0002,1495.9755859375,0.0,0.49462002515792847,0.053253937512636185,691.3385620117188,0.09569679200649261
2134,0.0002,1498.851806640625,0.0,0.5119229555130005,0.05324193835258484,725.453369140625,0.09595434367656708
2135,0.0002,1514.391357421875,0.0,0.5635249018669128,0.053938448429107666,823.4164428710938,0.09787821769714355
2136,0.0002,1508.761474609375,0.0,0.5218148231506348,0.05407494679093361,740.955810546875,0.09726198017597198
2137,0.0002,1515.34033203125,0.0,0.5231711268424988,0.05404011905193329,743.63818359375,0.09731190651655197
2138,0.0002,1522.117431640625,0.0,0.531851589679718,0.05394963175058365,760.7762451171875,0.0975138247013092
2139,0.0002,1510.015625,0.0,0.5305352210998535,0.053803861141204834,759.266357421875,0.09709815680980682
2140,0.0002,1529.846923828125,0.0,0.5414620041847229,0.054297372698783875,777.9917602539062,0.09816874563694
2141,0.0002,1518.150146484375,0.0,0.5030615329742432,0.05394429713487625,703.6865844726562,0.09727393835783005
2142,0.0002,1484.489990234375,0.0,0.47900497913360596,0.051972437649965286,665.83642578125,0.094114288687706
2143,0.0002,1512.865234375,0.0,0.5704129934310913,0.05343129485845566,839.7149658203125,0.09712417423725128
2144,0.0002,1498.33642578125,0.0,0.5620289444923401,0.0540802925825119,821.094482421875,0.09740135818719864
2145,0.0002,1498.99169921875,0.0,0.5006277561187744,0.05395404249429703,700.3380126953125,0.09650468081235886
2146,0.0002,1523.551025390625,0.0,0.5440521240234375,0.05392366275191307,784.45556640625,0.09790067374706268
2147,0.0002,1522.73046875,0.0,0.527446448802948,0.055714093148708344,744.4130859375,0.09952578693628311
2148,0.0002,1514.2705078125,0.0,0.5563580989837646,0.05421861633658409,807.6009521484375,0.09833896160125732
2149,0.0002,1516.61376953125,0.0,0.536594033241272,0.054406486451625824,768.4693603515625,0.09795282781124115
2150,0.0002,1488.1318359375,0.0,0.47754210233688354,0.05326277017593384,657.6318359375,0.09546339511871338
2151,0.0002,1489.914794921875,0.0,0.4767161011695862,0.052769627422094345,657.5905151367188,0.09515120089054108
2152,0.0002,1532.93212890625,0.0,0.5435739755630493,0.054983142763376236,779.2752685546875,0.09895316511392593
2153,0.0002,1506.767578125,0.0,0.5537933707237244,0.053634487092494965,806.1145629882812,0.09710158407688141
2154,0.0002,1499.359130859375,0.0,0.5494165420532227,0.0539001002907753,795.843505859375,0.09759466350078583
2155,0.0002,1493.678466796875,0.0,0.5143699049949646,0.05299128592014313,730.9578857421875,0.09589965641498566
2156,0.0002,1512.270751953125,0.0,0.514965832233429,0.054091088473796844,726.6192016601562,0.09756512939929962
2157,0.0002,1494.81787109375,0.0,0.5386266708374023,0.052891820669174194,779.3796997070312,0.09604499489068985
2158,0.0002,1485.838623046875,0.0,0.5014848113059998,0.052747197449207306,705.7504272460938,0.09586236625909805
2159,0.0002,1517.01318359375,0.0,0.5555053353309631,0.05363515391945839,808.854248046875,0.09744304418563843
2160,0.0002,1518.083251953125,0.0,0.47697484493255615,0.05390384793281555,652.9569091796875,0.09659253060817719
2161,0.0002,1515.26806640625,0.0,0.5256313681602478,0.05329592898488045,751.4415283203125,0.09661465883255005
2162,0.0002,1482.524169921875,0.0,0.5123633742332458,0.052789635956287384,728.5458984375,0.09530078619718552
2163,0.0002,1498.22607421875,0.0,0.5096907615661621,0.05276026576757431,722.5572509765625,0.09565183520317078
2164,0.0002,1495.5869140625,0.0,0.45736443996429443,0.0529986210167408,618.1114501953125,0.09531007707118988
2165,0.0002,1492.033203125,0.0,0.5133556723594666,0.052501846104860306,730.7861328125,0.09546074271202087
2166,0.0002,1497.1669921875,0.0,0.5198760032653809,0.05361529067158699,739.0050048828125,0.096758171916008
2167,0.0002,1504.048583984375,0.0,0.544495165348053,0.05332306772470474,788.5101318359375,0.09691701084375381
2168,0.0002,1497.89111328125,0.0,0.50832200050354,0.05363105982542038,715.7705078125,0.09680565446615219
2169,0.0002,1485.210205078125,0.0,0.5359779000282288,0.05193643271923065,778.154541015625,0.09496419131755829
2170,0.0002,1497.98193359375,0.0,0.5032224655151367,0.053260527551174164,707.3920288085938,0.09626592695713043
2171,0.0002,1518.075927734375,0.0,0.5382311344146729,0.05351908877491951,774.5820922851562,0.09742096811532974
2172,0.0002,1505.379150390625,0.0,0.5017087459564209,0.053606413304805756,701.444580078125,0.09738001227378845
2173,0.0002,1521.74658203125,0.0,0.5191233158111572,0.05390039458870888,734.8024291992188,0.0978216677904129
2174,0.0002,1481.439208984375,0.0,0.5125433206558228,0.05250519514083862,729.262939453125,0.09540663659572601
2175,0.0002,1500.436767578125,0.0,0.5444393754005432,0.05305242910981178,788.6319580078125,0.09707096964120865
2176,0.0002,1466.600830078125,0.0,0.49665316939353943,0.05201004073023796,700.73388671875,0.09427618980407715
2177,0.0002,1472.48681640625,0.0,0.4855985641479492,0.052183061838150024,678.29736328125,0.09426678717136383
2178,0.0002,1491.473876953125,0.0,0.4772195816040039,0.05296334996819496,657.6283569335938,0.0954420194029808
2179,0.0002,1457.25830078125,0.0,0.47021806240081787,0.051319487392902374,652.6640014648438,0.0925665944814682
2180,0.0002,1474.134521484375,0.0,0.5468197464942932,0.05175027623772621,801.40673828125,0.09436607360839844
2181,0.0002,1473.53857421875,0.0,0.5117049813270569,0.05261833220720291,727.4814453125,0.09534591436386108
2182,0.0002,1473.3583984375,0.0,0.5144450068473816,0.05222363770008087,734.6351928710938,0.09490376710891724
2183,0.0002,1481.62109375,0.0,0.5000525712966919,0.05257038027048111,703.9232177734375,0.09552055597305298
2184,0.0002,1477.921142578125,0.0,0.5432851910591125,0.05220989137887955,791.7659301757812,0.0951923280954361
2185,0.0002,1491.436767578125,0.0,0.4935500919818878,0.05298860743641853,689.71142578125,0.09570574760437012
2186,0.0002,1444.658935546875,0.0,0.5045456290245056,0.05079348385334015,721.956298828125,0.09277398139238358
2187,0.0002,1445.9873046875,0.0,0.5056385397911072,0.05127546191215515,722.1568603515625,0.09328462183475494
2188,0.0002,1460.369384765625,0.0,0.51755291223526,0.052102841436862946,741.6624145507812,0.09461887180805206
2189,0.0002,1469.63818359375,0.0,0.5257741808891296,0.051895514130592346,758.5586547851562,0.09459931403398514
2190,0.0002,1477.751953125,0.0,0.5710245370864868,0.0517348013818264,848.101806640625,0.09523880481719971
2191,0.0002,1465.873291015625,0.0,0.4898456633090973,0.052572496235370636,684.8345947265625,0.09485587477684021
2192,0.0002,1461.9619140625,0.0,0.5080820918083191,0.05166816711425781,724.4652099609375,0.09418127685785294
2193,0.0002,1473.453125,0.0,0.4998306632041931,0.052778445184230804,703.3724365234375,0.0953659862279892
2194,0.0002,1458.139892578125,0.0,0.49902665615081787,0.05160477012395859,706.8212890625,0.09401122480630875
2195,0.0002,1482.849853515625,0.0,0.4922805726528168,0.052814092487096786,687.4156494140625,0.09575864672660828
2196,0.0002,1460.091552734375,0.0,0.5190375447273254,0.05125293880701065,748.1563720703125,0.09370642155408859
2197,0.0002,1490.664794921875,0.0,0.5295730829238892,0.05270473286509514,761.6915283203125,0.0960225984454155
2198,0.0002,1476.299560546875,0.0,0.5224114060401917,0.052033763378858566,751.010986328125,0.09487215429544449
2199,0.0002,1477.642333984375,0.0,0.531960666179657,0.05266684666275978,767.1103515625,0.09573861211538315
2200,0.0002,1458.50537109375,0.0,0.5280147790908813,0.05162834748625755,763.986083984375,0.09439340233802795
2201,0.0002,1481.72705078125,0.0,0.502643346786499,0.05233442038297653,710.5389404296875,0.09503945708274841
2202,0.0002,1472.690673828125,0.0,0.5500476956367493,0.05193942040205002,806.0902099609375,0.09506317228078842
2203,0.0002,1466.436767578125,0.0,0.45671728253364563,0.05236789584159851,620.09423828125,0.09430225938558578
2204,0.0002,1462.636474609375,0.0,0.5527443289756775,0.051596857607364655,812.0242919921875,0.09513528645038605
2205,0.0002,1451.41162109375,0.0,0.486899733543396,0.052293576300144196,680.7523193359375,0.09422998130321503
2206,0.0002,1468.213134765625,0.0,0.5618478059768677,0.05201341211795807,828.6370849609375,0.09551583975553513
2207,0.0002,1464.752197265625,0.0,0.5870099067687988,0.05269952863454819,875.947265625,0.09633675217628479
2208,0.0002,1468.380615234375,0.0,0.5392075777053833,0.05504167079925537,773.0501708984375,0.09764079749584198
2209,0.0002,1467.1396484375,0.0,0.5522730946540833,0.05346214398741722,804.3427734375,0.09663954377174377
2210,0.0002,1474.5361328125,0.0,0.5335278511047363,0.054074011743068695,764.6213989257812,0.09714310616254807
2211,0.0002,1479.152587890625,0.0,0.5338794589042664,0.053689487278461456,766.3397216796875,0.09702008962631226
2212,0.0002,1475.5478515625,0.0,0.5280798077583313,0.05305050313472748,758.148193359375,0.09595520794391632
2213,0.0002,1473.840576171875,0.0,0.5356679558753967,0.053222790360450745,771.9044189453125,0.0964929461479187
2214,0.0002,1484.50146484375,0.0,0.5302004814147949,0.05376158282160759,757.8714599609375,0.0975031703710556
2215,0.0002,1489.36474609375,0.0,0.5177518129348755,0.05349019914865494,734.9373779296875,0.09679287672042847
2216,0.0002,1461.459228515625,0.0,0.5270681381225586,0.05190792307257652,761.0313720703125,0.09464453160762787
2217,0.0002,1477.60205078125,0.0,0.5393431186676025,0.052836403250694275,780.21435546875,0.09639953076839447
2218,0.0002,1490.209228515625,0.0,0.5178968906402588,0.05359842628240585,734.657470703125,0.09696969389915466
2219,0.0002,1478.68505859375,0.0,0.49456197023391724,0.05265101417899132,692.93994140625,0.09544096887111664
2220,0.0002,1469.4033203125,0.0,0.5096753835678101,0.052464280277490616,724.0247802734375,0.09519868344068527
